segment_id,start_lon,start_lat,end_lon,end_lat,material,diameter_m,length_m,zone_id,pipeline_type,data_quality_flag,assumed_age_years,design_lifespan_years,hw_c_value,start_node_id,end_node_id
215,75.882703,17.600889,75.881043,17.600928,PVC,0.05,176.24008,zone_5,Distribution Pipeline,complete,10,25,150,1119,1007
216,75.881043,17.600928,75.880564,17.600953,PVC,0.05,50.8387,zone_5,Distribution Pipeline,complete,10,25,150,1007,986
217,75.880564,17.600953,75.879839,17.60106,PVC,0.05,77.90521,zone_5,Distribution Pipeline,complete,10,25,150,986,952
218,75.879839,17.60106,75.87972,17.601073,PVC,0.05,12.71949,zone_5,Distribution Pipeline,complete,10,25,150,952,944
219,75.87972,17.601073,75.879745,17.601277,PVC,0.05,22.71587,zone_5,Distribution Pipeline,complete,10,25,150,944,945
220,75.89698,17.622258,75.897041,17.622891,PVC,0.05,70.29841,zone_5,Distribution Pipeline,complete,10,25,150,3287,3288
221,75.896747,17.622308,75.896806,17.622912,PVC,0.05,67.10847,zone_5,Distribution Pipeline,complete,10,25,150,3230,3246
222,75.896591,17.622931,75.896513,17.62232,PVC,0.05,68.16682,zone_5,Distribution Pipeline,complete,10,25,150,3204,3179
223,75.84808,17.716149,75.848853,17.716268,PVC,0.05,95.08307,zone_1,Distribution Pipeline,complete,10,25,150,71,94
224,75.84886,17.716258,75.84977,17.715506,PVC,0.05,145.02919,zone_1,Distribution Pipeline,complete,10,25,150,94,107
225,75.849847,17.715658,75.849506,17.715989,PVC,0.05,66.62455,zone_1,Distribution Pipeline,complete,10,25,150,109,104
226,75.849837,17.715636,75.850079,17.71552,PVC,0.05,28.78391,zone_1,Distribution Pipeline,complete,10,25,150,108,115
227,75.849371,17.71632,75.850032,17.715989,PVC,0.05,79.16683,zone_1,Distribution Pipeline,complete,10,25,150,103,113
228,75.849628,17.716448,75.849135,17.717168,PVC,0.05,96.1975,zone_1,Distribution Pipeline,complete,10,25,150,105,98
229,75.84886,17.716258,75.848853,17.716268,PVC,0.05,1.37767,zone_1,Distribution Pipeline,complete,10,25,150,94,94
230,75.848853,17.716268,75.848627,17.716609,PVC,0.05,44.754,zone_1,Distribution Pipeline,complete,10,25,150,94,87
231,75.848723,17.716465,75.848898,17.716586,PVC,0.05,22.93704,zone_1,Distribution Pipeline,complete,10,25,150,92,95
232,75.849099,17.716912,75.849336,17.716452,PVC,0.05,56.82145,zone_1,Distribution Pipeline,complete,10,25,150,97,101
233,75.849883,17.716076,75.850043,17.716319,PVC,0.05,31.81967,zone_1,Distribution Pipeline,complete,10,25,150,111,114
234,75.845122,17.701462,75.850249,17.700903,PVC,0.05,549.5372,zone_1,Distribution Pipeline,complete,10,25,150,46,117
235,75.849217,17.71698,75.848091,17.716914,PVC,0.05,127.07625,zone_1,Distribution Pipeline,complete,10,25,150,100,74
236,75.850395,17.716432,75.849925,17.715794,PVC,0.05,88.15564,zone_1,Distribution Pipeline,complete,10,25,150,128,110
237,75.89377,17.645794,75.893432,17.645601,PVC,0.05,42.46967,zone_6,Distribution Pipeline,complete,10,25,150,2546,2489
238,75.910308,17.637866,75.910378,17.636924,PVC,0.05,104.52161,zone_5,Distribution Pipeline,complete,10,25,150,6143,6177
239,75.910308,17.637866,75.910299,17.638815,PVC,0.05,104.99109,zone_5,Distribution Pipeline,complete,10,25,150,6143,6144
240,75.909997,17.637888,75.909988,17.638708,PVC,0.05,90.78698,zone_5,Distribution Pipeline,complete,10,25,150,6076,6077
241,75.909684,17.63791,75.909677,17.638787,PVC,0.05,97.08866,zone_5,Distribution Pipeline,complete,10,25,150,6024,6025
242,75.909608,17.637915,75.909648,17.63732,PVC,0.05,66.06005,zone_5,Distribution Pipeline,complete,10,25,150,6005,6004
243,75.90991,17.637894,75.909944,17.637209,PVC,0.05,75.85841,zone_5,Distribution Pipeline,complete,10,25,150,6060,6059
244,75.90933,17.637936,75.909329,17.637511,PVC,0.05,46.96253,zone_5,Distribution Pipeline,complete,10,25,150,5924,5923
245,75.933697,17.613057,75.933438,17.612877,CC,0.065,29.76015,zone_4,Distribution Pipeline,complete,40,60,90,10512,10471
246,75.896315,17.622383,75.896379,17.623143,GI,0.065,84.42196,zone_5,Distribution Pipeline,complete,30,40,100,3117,3151
247,75.848574,17.716226,75.847915,17.716561,GI,0.065,82.23651,zone_1,Distribution Pipeline,complete,30,40,100,86,67
248,75.848207,17.71646,75.847727,17.717443,GI,0.065,149.56258,zone_1,Distribution Pipeline,complete,30,40,100,75,65
249,75.933404,17.613033,75.93337,17.612416,GI,0.065,68.3344,zone_4,Distribution Pipeline,complete,30,40,100,10472,10470
250,75.929366,17.617765,75.929373,17.61704,GI,0.065,106.5231,zone_5,Distribution Pipeline,complete,30,40,100,9811,9810
251,75.898087,17.680092,75.898039,17.679449,GI,0.075,71.31212,zone_1,Distribution Pipeline,complete,30,40,100,3546,3524
252,75.887457,17.646524,75.888746,17.645848,GI,0.075,248.16329,zone_5,Distribution Pipeline,complete,30,40,100,1658,1849
253,75.888264,17.646114,75.88732,17.647057,GI,0.075,182.51807,zone_6,Distribution Pipeline,complete,30,40,100,1792,1617
254,75.925627,17.642243,75.925058,17.642106,GI,0.075,62.34779,zone_5,Distribution Pipeline,complete,30,40,100,9172,9093
255,75.922318,17.637875,75.923235,17.63792,GI,0.075,97.41445,zone_5,Distribution Pipeline,complete,30,40,100,8667,8814
256,75.922314,17.638135,75.923232,17.638171,GI,0.075,97.45568,zone_5,Distribution Pipeline,complete,30,40,100,8668,8815
257,75.929206,17.610283,75.929247,17.61001,CC,0.05,30.78011,zone_5,Distribution Pipeline,complete,40,60,90,9775,9774
258,75.877258,17.703303,75.877566,17.703235,PVC,0.075,33.53071,zone_1,Distribution Pipeline,complete,10,25,150,648,691
259,75.877566,17.703235,75.877936,17.703144,PVC,0.075,40.55453,zone_1,Distribution Pipeline,complete,10,25,150,691,737
260,75.877936,17.703144,75.878235,17.703103,PVC,0.075,32.06925,zone_1,Distribution Pipeline,complete,10,25,150,737,802
261,75.878681,17.703063,75.87912,17.703055,PVC,0.075,46.55606,zone_1,Distribution Pipeline,complete,10,25,150,884,911
262,75.87912,17.703055,75.879386,17.703066,PVC,0.075,28.25276,zone_1,Distribution Pipeline,complete,10,25,150,911,926
263,75.879386,17.703066,75.879735,17.703115,PVC,0.075,37.36096,zone_1,Distribution Pipeline,complete,10,25,150,926,949
264,75.878256,17.70309,75.878431,17.703079,PVC,0.075,18.54838,zone_1,Distribution Pipeline,complete,10,25,150,825,848
265,75.878465,17.703077,75.878681,17.703063,PVC,0.075,22.97275,zone_1,Distribution Pipeline,complete,10,25,150,858,884
266,75.878246,17.702678,75.878406,17.702683,PVC,0.075,16.98084,zone_1,Distribution Pipeline,complete,10,25,150,801,847
267,75.878429,17.702684,75.878969,17.702701,PVC,0.075,57.40858,zone_1,Distribution Pipeline,complete,10,25,150,847,906
268,75.878969,17.702701,75.879696,17.702737,PVC,0.075,77.19519,zone_1,Distribution Pipeline,complete,10,25,150,906,948
269,75.878245,17.702532,75.878385,17.702532,PVC,0.075,14.85988,zone_1,Distribution Pipeline,complete,10,25,150,800,846
270,75.878385,17.702532,75.878387,17.702532,PVC,0.075,1.0,zone_1,Distribution Pipeline,complete,10,25,150,846,846
271,75.87842,17.702532,75.878614,17.702532,PVC,0.075,20.60052,zone_1,Distribution Pipeline,complete,10,25,150,846,872
272,75.878614,17.702532,75.879485,17.702566,PVC,0.075,92.40566,zone_1,Distribution Pipeline,complete,10,25,150,872,935
273,75.88013,17.708471,75.881484,17.708687,PVC,0.075,145.63058,zone_1,Distribution Pipeline,complete,10,25,150,969,1038
274,75.874793,17.697343,75.875357,17.697148,PVC,0.075,63.62255,zone_1,Distribution Pipeline,complete,10,25,150,473,501
275,75.878788,17.702245,75.878829,17.701827,PVC,0.075,46.47643,zone_1,Distribution Pipeline,complete,10,25,150,895,894
276,75.879668,17.708395,75.88013,17.708471,PVC,0.075,49.76075,zone_1,Distribution Pipeline,complete,10,25,150,950,969
277,75.88013,17.708471,75.880444,17.707788,PVC,0.075,82.56569,zone_1,Distribution Pipeline,complete,10,25,150,969,979
278,75.877194,17.711334,75.877072,17.711068,PVC,0.075,32.20878,zone_1,Distribution Pipeline,complete,10,25,150,636,621
279,75.879545,17.708375,75.879615,17.708046,PVC,0.075,37.19869,zone_1,Distribution Pipeline,complete,10,25,150,937,942
280,75.8794,17.708353,75.879468,17.708042,PVC,0.075,35.06483,zone_1,Distribution Pipeline,complete,10,25,150,927,936
281,75.879375,17.708649,75.879419,17.708435,PVC,0.075,24.10236,zone_1,Distribution Pipeline,complete,10,25,150,928,927
282,75.879317,17.708928,75.879375,17.708649,PVC,0.075,31.52446,zone_1,Distribution Pipeline,complete,10,25,150,924,928
283,75.877724,17.702716,75.877865,17.703161,PVC,0.075,51.5204,zone_1,Distribution Pipeline,complete,10,25,150,703,738
284,75.877948,17.702657,75.878105,17.703118,PVC,0.075,53.67138,zone_1,Distribution Pipeline,complete,10,25,150,736,772
285,75.878118,17.705962,75.878122,17.705846,PVC,0.075,12.85323,zone_1,Distribution Pipeline,complete,10,25,150,781,780
286,75.878122,17.705846,75.878161,17.705803,PVC,0.075,6.30891,zone_1,Distribution Pipeline,complete,10,25,150,780,806
287,75.878161,17.705803,75.878303,17.705772,PVC,0.075,15.47621,zone_1,Distribution Pipeline,complete,10,25,150,806,832
288,75.878444,17.706519,75.878369,17.706526,PVC,0.075,8.02188,zone_1,Distribution Pipeline,complete,10,25,150,850,850
289,75.878369,17.706526,75.878301,17.706562,PVC,0.075,8.30473,zone_1,Distribution Pipeline,complete,10,25,150,850,833
290,75.878301,17.706562,75.878229,17.706572,PVC,0.075,7.69384,zone_1,Distribution Pipeline,complete,10,25,150,833,808
291,75.873916,17.699928,75.87407,17.700231,PVC,0.075,37.29234,zone_1,Distribution Pipeline,complete,10,25,150,412,428
292,75.874158,17.699816,75.874321,17.700117,PVC,0.075,37.53452,zone_1,Distribution Pipeline,complete,10,25,150,433,442
293,75.874404,17.699699,75.874566,17.699988,PVC,0.075,36.24901,zone_1,Distribution Pipeline,complete,10,25,150,447,458
294,75.87466,17.699571,75.874813,17.699857,PVC,0.075,35.53966,zone_1,Distribution Pipeline,complete,10,25,150,468,478
295,75.875862,17.699837,75.876158,17.699758,PVC,0.075,32.56427,zone_1,Distribution Pipeline,complete,10,25,150,529,542
296,75.876158,17.699758,75.876808,17.699612,PVC,0.075,70.83837,zone_1,Distribution Pipeline,complete,10,25,150,542,569
297,75.876808,17.699612,75.876903,17.699596,PVC,0.075,10.17213,zone_1,Distribution Pipeline,complete,10,25,150,569,579
298,75.876903,17.699596,75.876808,17.699612,PVC,0.075,10.17213,zone_1,Distribution Pipeline,complete,10,25,150,579,569
299,75.87821,17.709715,75.878212,17.709769,PVC,0.075,5.97011,zone_1,Distribution Pipeline,complete,10,25,150,813,814
300,75.878212,17.709769,75.878199,17.709937,PVC,0.075,18.67317,zone_1,Distribution Pipeline,complete,10,25,150,814,815
301,75.878199,17.709937,75.878194,17.709974,PVC,0.075,4.11054,zone_1,Distribution Pipeline,complete,10,25,150,815,816
302,75.87795,17.709866,75.877955,17.709923,PVC,0.075,6.39692,zone_1,Distribution Pipeline,complete,10,25,150,744,761
303,75.877955,17.709923,75.877965,17.710039,PVC,0.075,12.86631,zone_1,Distribution Pipeline,complete,10,25,150,761,762
304,75.877965,17.710039,75.877998,17.710156,PVC,0.075,13.4288,zone_1,Distribution Pipeline,complete,10,25,150,762,763
305,75.877871,17.709951,75.877881,17.709974,PVC,0.075,2.72604,zone_1,Distribution Pipeline,complete,10,25,150,745,745
306,75.877881,17.709974,75.877913,17.710137,PVC,0.075,18.39469,zone_1,Distribution Pipeline,complete,10,25,150,745,746
307,75.877561,17.710307,75.87759,17.710337,PVC,0.075,4.50166,zone_1,Distribution Pipeline,complete,10,25,150,694,694
308,75.87759,17.710337,75.877666,17.710442,PVC,0.075,14.13748,zone_1,Distribution Pipeline,complete,10,25,150,694,710
309,75.877561,17.710307,75.877516,17.710356,PVC,0.075,7.19379,zone_1,Distribution Pipeline,complete,10,25,150,694,675
310,75.877516,17.710356,75.877454,17.710416,PVC,0.075,9.33318,zone_1,Distribution Pipeline,complete,10,25,150,675,675
311,75.877454,17.710416,75.877464,17.710429,PVC,0.075,1.85022,zone_1,Distribution Pipeline,complete,10,25,150,675,675
312,75.877464,17.710429,75.877301,17.710538,PVC,0.075,21.08946,zone_1,Distribution Pipeline,complete,10,25,150,675,650
313,75.877301,17.710538,75.877234,17.71065,PVC,0.075,14.32591,zone_1,Distribution Pipeline,complete,10,25,150,650,634
314,75.877234,17.71065,75.877179,17.710775,PVC,0.075,15.02015,zone_1,Distribution Pipeline,complete,10,25,150,634,635
315,75.877179,17.710775,75.877105,17.711018,PVC,0.075,27.9788,zone_1,Distribution Pipeline,complete,10,25,150,635,620
316,75.877105,17.711018,75.877072,17.711068,PVC,0.075,6.5703,zone_1,Distribution Pipeline,complete,10,25,150,620,621
317,75.878389,17.701865,75.878829,17.701827,PVC,0.075,46.83997,zone_1,Distribution Pipeline,complete,10,25,150,843,894
318,75.878829,17.701827,75.87877,17.7012,PVC,0.075,69.70774,zone_1,Distribution Pipeline,complete,10,25,150,894,893
319,75.87877,17.7012,75.87871,17.700722,PVC,0.075,53.22658,zone_1,Distribution Pipeline,complete,10,25,150,893,883
320,75.87871,17.700722,75.878686,17.700607,PVC,0.075,13.05874,zone_1,Distribution Pipeline,complete,10,25,150,883,882
321,75.878395,17.70224,75.878788,17.702245,PVC,0.075,41.7505,zone_1,Distribution Pipeline,complete,10,25,150,844,895
322,75.878243,17.702005,75.878244,17.702005,PVC,0.075,1.0,zone_1,Distribution Pipeline,complete,10,25,150,797,797
323,75.87781,17.701969,75.877839,17.702092,PVC,0.075,13.98704,zone_1,Distribution Pipeline,complete,10,25,150,717,718
324,75.877839,17.702092,75.878201,17.702014,PVC,0.075,39.27321,zone_1,Distribution Pipeline,complete,10,25,150,718,797
325,75.87741,17.702798,75.87747,17.70293,PVC,0.075,15.93112,zone_1,Distribution Pipeline,complete,10,25,150,658,672
326,75.87747,17.70293,75.877566,17.703235,PVC,0.075,35.24141,zone_1,Distribution Pipeline,complete,10,25,150,672,691
327,75.87861,17.703067,75.87861,17.703225,PVC,0.075,17.50936,zone_1,Distribution Pipeline,complete,10,25,150,873,874
328,75.87861,17.703225,75.879295,17.703301,PVC,0.075,73.13823,zone_1,Distribution Pipeline,complete,10,25,150,874,923
329,75.878266,17.703482,75.87846,17.703536,PVC,0.075,21.52263,zone_1,Distribution Pipeline,complete,10,25,150,826,859
330,75.87846,17.703536,75.878463,17.703537,PVC,0.075,1.0,zone_1,Distribution Pipeline,complete,10,25,150,859,859
331,75.878511,17.70355,75.878638,17.703586,PVC,0.075,14.10276,zone_1,Distribution Pipeline,complete,10,25,150,859,875
332,75.878638,17.703586,75.879606,17.70389,PVC,0.075,107.99456,zone_1,Distribution Pipeline,complete,10,25,150,875,941
333,75.877938,17.70482,75.87805,17.704876,PVC,0.075,13.38494,zone_1,Distribution Pipeline,complete,10,25,150,739,
334,75.87805,17.704876,75.878161,17.704914,PVC,0.075,12.56583,zone_1,Distribution Pipeline,complete,10,25,150,,805
335,75.878161,17.704914,75.87822,17.704927,PVC,0.075,6.37781,zone_1,Distribution Pipeline,complete,10,25,150,805,805
336,75.87822,17.704927,75.878343,17.704923,PVC,0.075,13.116,zone_1,Distribution Pipeline,complete,10,25,150,805,831
337,75.878341,17.707246,75.87832,17.707187,PVC,0.075,6.89059,zone_1,Distribution Pipeline,complete,10,25,150,835,835
338,75.87832,17.707187,75.878255,17.706954,PVC,0.075,26.67559,zone_1,Distribution Pipeline,complete,10,25,150,835,834
339,75.878255,17.706954,75.878162,17.706665,PVC,0.075,33.52479,zone_1,Distribution Pipeline,complete,10,25,150,834,809
340,75.878162,17.706665,75.878154,17.706537,PVC,0.075,14.18966,zone_1,Distribution Pipeline,complete,10,25,150,809,807
341,75.878154,17.706537,75.878118,17.70613,PVC,0.075,45.1137,zone_1,Distribution Pipeline,complete,10,25,150,807,782
342,75.878118,17.70613,75.878116,17.706022,PVC,0.075,11.96219,zone_1,Distribution Pipeline,complete,10,25,150,782,781
343,75.878116,17.706022,75.877892,17.706013,PVC,0.075,23.74088,zone_1,Distribution Pipeline,complete,10,25,150,781,741
344,75.877892,17.706013,75.877743,17.705986,PVC,0.075,16.09889,zone_1,Distribution Pipeline,complete,10,25,150,741,708
345,75.877799,17.705347,75.877835,17.705348,PVC,0.075,3.83879,zone_1,Distribution Pipeline,complete,10,25,150,721,721
346,75.877835,17.705348,75.877923,17.70534,PVC,0.075,9.36194,zone_1,Distribution Pipeline,complete,10,25,150,721,740
347,75.877923,17.70534,75.878025,17.705343,PVC,0.075,10.84079,zone_1,Distribution Pipeline,complete,10,25,150,740,757
348,75.878025,17.705343,75.878119,17.70534,PVC,0.075,10.00991,zone_1,Distribution Pipeline,complete,10,25,150,757,776
349,75.878119,17.70534,75.878124,17.705375,PVC,0.075,3.8863,zone_1,Distribution Pipeline,complete,10,25,150,776,777
350,75.878124,17.705375,75.878124,17.705426,PVC,0.075,5.63616,zone_1,Distribution Pipeline,complete,10,25,150,777,777
351,75.878124,17.705426,75.878116,17.705491,PVC,0.075,7.26115,zone_1,Distribution Pipeline,complete,10,25,150,777,778
352,75.878116,17.705491,75.878117,17.705586,PVC,0.075,10.48986,zone_1,Distribution Pipeline,complete,10,25,150,778,779
353,75.878117,17.705586,75.878164,17.705802,PVC,0.075,24.50651,zone_1,Distribution Pipeline,complete,10,25,150,779,806
354,75.877072,17.711068,75.877012,17.71116,PVC,0.075,12.01501,zone_1,Distribution Pipeline,complete,10,25,150,621,601
355,75.877012,17.71116,75.876815,17.711343,PVC,0.075,29.08831,zone_1,Distribution Pipeline,complete,10,25,150,601,570
356,75.87821,17.709715,75.878172,17.709725,PVC,0.075,4.18554,zone_1,Distribution Pipeline,complete,10,25,150,813,813
357,75.878172,17.709725,75.878025,17.70981,PVC,0.075,18.12643,zone_1,Distribution Pipeline,complete,10,25,150,813,760
358,75.878025,17.70981,75.87795,17.709866,PVC,0.075,10.12283,zone_1,Distribution Pipeline,complete,10,25,150,760,744
359,75.87795,17.709866,75.877949,17.709867,PVC,0.075,1.0,zone_1,Distribution Pipeline,complete,10,25,150,744,744
360,75.877949,17.709867,75.877871,17.709951,PVC,0.075,12.51595,zone_1,Distribution Pipeline,complete,10,25,150,744,745
361,75.877871,17.709951,75.87778,17.710072,PVC,0.075,16.50087,zone_1,Distribution Pipeline,complete,10,25,150,745,723
362,75.87778,17.710072,75.877561,17.710307,PVC,0.075,34.8802,zone_1,Distribution Pipeline,complete,10,25,150,723,694
363,75.874164,17.697784,75.874367,17.697686,PVC,0.075,24.06155,zone_1,Distribution Pipeline,complete,10,25,150,432,446
364,75.874367,17.697686,75.874805,17.697426,PVC,0.075,54.68789,zone_1,Distribution Pipeline,complete,10,25,150,446,474
365,75.874623,17.693223,75.876861,17.693142,PVC,0.075,244.4007,zone_1,Distribution Pipeline,complete,10,25,150,456,572
366,75.877089,17.693491,75.874767,17.693637,PVC,0.075,246.93849,zone_1,Distribution Pipeline,complete,10,25,150,603,471
367,75.875945,17.694582,75.876528,17.694479,PVC,0.075,63.433,zone_1,Distribution Pipeline,complete,10,25,150,526,551
368,75.86307,17.701458,75.863604,17.702352,PVC,0.075,115.33187,zone_1,Distribution Pipeline,complete,10,25,150,310,315
369,75.862876,17.70152,75.862852,17.70097,PVC,0.075,60.94411,zone_1,Distribution Pipeline,complete,10,25,150,309,308
370,75.862512,17.701652,75.862385,17.700352,PVC,0.075,144.53452,zone_1,Distribution Pipeline,complete,10,25,150,305,302
371,75.862611,17.701613,75.862407,17.702383,PVC,0.075,132.8823,zone_1,Distribution Pipeline,complete,10,25,150,307,303
372,75.862177,17.701783,75.862009,17.700323,PVC,0.075,162.51905,zone_1,Distribution Pipeline,complete,10,25,150,296,290
373,75.861901,17.70188,75.862251,17.702247,PVC,0.075,56.03625,zone_1,Distribution Pipeline,complete,10,25,150,286,299
374,75.861529,17.70201,75.861471,17.701605,PVC,0.075,45.38891,zone_1,Distribution Pipeline,complete,10,25,150,281,280
375,75.861239,17.702103,75.861182,17.701615,PVC,0.075,54.29483,zone_1,Distribution Pipeline,complete,10,25,150,274,273
376,75.861125,17.702139,75.861488,17.702742,PVC,0.075,78.72795,zone_1,Distribution Pipeline,complete,10,25,150,270,282
377,75.876475,17.694236,75.876528,17.694479,PVC,0.075,27.62686,zone_1,Distribution Pipeline,complete,10,25,150,550,551
378,75.862079,17.700928,75.860913,17.700952,PVC,0.075,129.84505,zone_1,Distribution Pipeline,complete,10,25,150,294,269
379,75.860774,17.70225,75.860015,17.700799,PVC,0.075,238.47212,zone_1,Distribution Pipeline,complete,10,25,150,268,254
