segment_id,pss,risk_level,dominant_factor,psi_n,cff_n,adf
541,0.1,LOW,ADF,0.0,0.0,0.4
542,0.1,LOW,ADF,0.0,0.0,0.4
543,0.1,LOW,ADF,0.0,0.0,0.4
544,0.1,LOW,ADF,0.0,0.0,0.4
545,0.1,LOW,ADF,0.0,0.0,0.4
546,0.1,LOW,ADF,0.0,0.0,0.4
547,0.1,LOW,ADF,0.0,0.0,0.4
548,0.1,LOW,ADF,0.0,0.0,0.4
549,0.1,LOW,ADF,0.0,0.0,0.4
550,0.1,LOW,ADF,0.0,0.0,0.4
551,0.1,LOW,ADF,0.0,0.0,0.4
552,0.1,LOW,ADF,0.0,0.0,0.4
553,0.1,LOW,ADF,0.0,0.0,0.4
554,0.1,LOW,ADF,0.0,0.0,0.4
555,0.1,LOW,ADF,0.0,0.0,0.4
556,0.1,LOW,ADF,0.0,0.0,0.4
557,0.1,LOW,ADF,0.0,0.0,0.4
558,0.1,LOW,ADF,0.0,0.0,0.4
559,0.1,LOW,ADF,0.0,0.0,0.4
560,0.1,LOW,ADF,0.0,0.0,0.4
561,0.1,LOW,ADF,0.0,0.0,0.4
562,0.1,LOW,ADF,0.0,0.0,0.4
563,0.1,LOW,ADF,0.0,0.0,0.4
564,0.1,LOW,ADF,0.0,0.0,0.4
565,0.1,LOW,ADF,0.0,0.0,0.4
566,0.1,LOW,ADF,0.0,0.0,0.4
567,0.1,LOW,ADF,0.0,0.0,0.4
568,0.1,LOW,ADF,0.0,0.0,0.4
569,0.1,LOW,ADF,0.0,0.0,0.4
570,0.1,LOW,ADF,0.0,0.0,0.4
571,0.1,LOW,ADF,0.0,0.0,0.4
572,0.1,LOW,ADF,0.0,0.0,0.4
573,0.1,LOW,ADF,0.0,0.0,0.4
574,0.1,LOW,ADF,0.0,0.0,0.4
576,0.1,LOW,ADF,0.0,0.0,0.4
577,0.1,LOW,ADF,0.0,0.0,0.4
578,0.1,LOW,ADF,0.0,0.0,0.4
579,0.1,LOW,ADF,0.0,0.0,0.4
581,0.1,LOW,ADF,0.0,0.0,0.4
582,0.1,LOW,ADF,0.0,0.0,0.4
583,0.1,LOW,ADF,0.0,0.0,0.4
584,0.1,LOW,ADF,0.0,0.0,0.4
585,0.1,LOW,ADF,0.0,0.0,0.4
586,0.1,LOW,ADF,0.0,0.0,0.4
587,0.1,LOW,ADF,0.0,0.0,0.4
588,0.1,LOW,ADF,0.0,0.0,0.4
589,0.1,LOW,ADF,0.0,0.0,0.4
590,0.1,LOW,ADF,0.0,0.0,0.4
591,0.1,LOW,ADF,0.0,0.0,0.4
592,0.1,LOW,ADF,0.0,0.0,0.4
593,0.1,LOW,ADF,0.0,0.0,0.4
594,0.1,LOW,ADF,0.0,0.0,0.4
595,0.1,LOW,ADF,0.0,0.0,0.4
596,0.1,LOW,ADF,0.0,0.0,0.4
597,0.1,LOW,ADF,0.0,0.0,0.4
598,0.1,LOW,ADF,0.0,0.0,0.4
599,0.1,LOW,ADF,0.0,0.0,0.4
600,0.1,LOW,ADF,0.0,0.0,0.4
601,0.1,LOW,ADF,0.0,0.0,0.4
602,0.1,LOW,ADF,0.0,0.0,0.4
603,0.1,LOW,ADF,0.0,0.0,0.4
604,0.1,LOW,ADF,0.0,0.0,0.4
605,0.1,LOW,ADF,0.0,0.0,0.4
606,0.1,LOW,ADF,0.0,0.0,0.4
607,0.1,LOW,ADF,0.0,0.0,0.4
608,0.1,LOW,ADF,0.0,0.0,0.4
609,0.1,LOW,ADF,0.0,0.0,0.4
610,0.1,LOW,ADF,0.0,0.0,0.4
611,0.1,LOW,ADF,0.0,0.0,0.4
612,0.1,LOW,ADF,0.0,0.0,0.4
613,0.1,LOW,ADF,0.0,0.0,0.4
614,0.1,LOW,ADF,0.0,0.0,0.4
615,0.175,LOW,ADF,0.0,0.0,0.7
616,0.175,LOW,ADF,0.0,0.0,0.7
617,0.175,LOW,ADF,0.0,0.0,0.7
618,0.175,LOW,ADF,0.0,0.0,0.7
619,0.175,LOW,ADF,0.0,0.0,0.7
620,0.175,LOW,ADF,0.0,0.0,0.7
621,0.175,LOW,ADF,0.0,0.0,0.7
622,0.175,LOW,ADF,0.0,0.0,0.7
623,0.175,LOW,ADF,0.0,0.0,0.7
624,0.175,LOW,ADF,0.0,0.0,0.7
625,0.175,LOW,ADF,0.0,0.0,0.7
626,0.175,LOW,ADF,0.0,0.0,0.7
627,0.175,LOW,ADF,0.0,0.0,0.7
628,0.175,LOW,ADF,0.0,0.0,0.7
629,0.642,MODERATE,CFF_n,0.306,0.985,0.7
630,0.175,LOW,ADF,0.0,0.0,0.7
631,0.175,LOW,ADF,0.0,0.0,0.7
632,0.175,LOW,ADF,0.0,0.0,0.7
633,0.175,LOW,ADF,0.0,0.0,0.7
634,0.175,LOW,ADF,0.0,0.0,0.7
635,0.175,LOW,ADF,0.0,0.0,0.7
636,0.175,LOW,ADF,0.0,0.0,0.7
637,0.175,LOW,ADF,0.0,0.0,0.7
638,0.175,LOW,ADF,0.0,0.0,0.7
639,0.175,LOW,ADF,0.0,0.0,0.7
640,0.175,LOW,ADF,0.0,0.0,0.7
641,0.175,LOW,ADF,0.0,0.0,0.7
642,0.175,LOW,ADF,0.0,0.0,0.7
643,0.175,LOW,ADF,0.0,0.0,0.7
644,0.175,LOW,ADF,0.0,0.0,0.7
645,0.175,LOW,ADF,0.0,0.0,0.7
646,0.175,LOW,ADF,0.0,0.0,0.7
647,0.175,LOW,ADF,0.0,0.0,0.7
648,0.175,LOW,ADF,0.0,0.0,0.7
649,0.175,LOW,ADF,0.0,0.0,0.7
650,0.175,LOW,ADF,0.0,0.0,0.7
651,0.175,LOW,ADF,0.0,0.0,0.7
652,0.175,LOW,ADF,0.0,0.0,0.7
653,0.175,LOW,ADF,0.0,0.0,0.7
654,0.175,LOW,ADF,0.0,0.0,0.7
655,0.175,LOW,ADF,0.0,0.0,0.7
656,0.175,LOW,ADF,0.0,0.0,0.7
657,0.175,LOW,ADF,0.0,0.0,0.7
658,0.175,LOW,ADF,0.0,0.0,0.7
659,0.175,LOW,ADF,0.0,0.0,0.7
660,0.175,LOW,ADF,0.0,0.0,0.7
661,0.175,LOW,ADF,0.0,0.0,0.7
662,0.175,LOW,ADF,0.0,0.0,0.7
663,0.175,LOW,ADF,0.0,0.0,0.7
664,0.175,LOW,ADF,0.0,0.0,0.7
665,0.175,LOW,ADF,0.0,0.0,0.7
666,0.175,LOW,ADF,0.0,0.0,0.7
667,0.175,LOW,ADF,0.0,0.0,0.7
668,0.175,LOW,ADF,0.0,0.0,0.7
669,0.175,LOW,ADF,0.0,0.0,0.7
670,0.175,LOW,ADF,0.0,0.0,0.7
671,0.175,LOW,ADF,0.0,0.0,0.7
672,0.175,LOW,ADF,0.0,0.0,0.7
673,0.175,LOW,ADF,0.0,0.0,0.7
674,0.175,LOW,ADF,0.0,0.0,0.7
675,0.175,LOW,ADF,0.0,0.0,0.7
676,0.175,LOW,ADF,0.0,0.0,0.7
677,0.175,LOW,ADF,0.0,0.0,0.7
678,0.705,MODERATE,CFF_n,0.467,0.98,0.7
679,0.175,LOW,ADF,0.0,0.0,0.7
680,0.175,LOW,ADF,0.0,0.0,0.7
681,0.175,LOW,ADF,0.0,0.0,0.7
682,0.175,LOW,ADF,0.0,0.0,0.7
683,0.175,LOW,ADF,0.0,0.0,0.7
684,0.175,LOW,ADF,0.0,0.0,0.7
685,0.175,LOW,ADF,0.0,0.0,0.7
686,0.175,LOW,ADF,0.0,0.0,0.7
687,0.175,LOW,ADF,0.0,0.0,0.7
688,0.175,LOW,ADF,0.0,0.0,0.7
689,0.175,LOW,ADF,0.0,0.0,0.7
690,0.175,LOW,ADF,0.0,0.0,0.7
691,0.727,MODERATE,CFF_n,0.515,0.988,0.7
692,0.672,MODERATE,CFF_n,0.38,0.985,0.7
693,0.702,MODERATE,CFF_n,0.443,1.0,0.7
694,0.175,LOW,ADF,0.0,0.0,0.7
695,0.175,LOW,ADF,0.0,0.0,0.7
696,0.175,LOW,ADF,0.0,0.0,0.7
697,0.175,LOW,ADF,0.0,0.0,0.7
698,0.175,LOW,ADF,0.0,0.0,0.7
699,0.175,LOW,ADF,0.0,0.0,0.7
700,0.175,LOW,ADF,0.0,0.0,0.7
701,0.175,LOW,ADF,0.0,0.0,0.7
702,0.175,LOW,ADF,0.0,0.0,0.7
703,0.175,LOW,ADF,0.0,0.0,0.7
704,0.167,LOW,ADF,0.0,0.0,0.667
705,0.167,LOW,ADF,0.0,0.0,0.667
706,0.167,LOW,ADF,0.0,0.0,0.667
707,0.167,LOW,ADF,0.0,0.0,0.667
708,0.167,LOW,ADF,0.0,0.0,0.667
709,0.167,LOW,ADF,0.0,0.0,0.667
710,0.167,LOW,ADF,0.0,0.0,0.667
711,0.167,LOW,ADF,0.0,0.0,0.667
712,0.167,LOW,ADF,0.0,0.0,0.667
713,0.167,LOW,ADF,0.0,0.0,0.667
714,0.167,LOW,ADF,0.0,0.0,0.667
715,0.167,LOW,ADF,0.0,0.0,0.667
716,0.167,LOW,ADF,0.0,0.0,0.667
717,0.167,LOW,ADF,0.0,0.0,0.667
718,0.167,LOW,ADF,0.0,0.0,0.667
719,0.167,LOW,ADF,0.0,0.0,0.667
720,0.167,LOW,ADF,0.0,0.0,0.667
721,0.167,LOW,ADF,0.0,0.0,0.667
722,0.167,LOW,ADF,0.0,0.0,0.667
723,0.167,LOW,ADF,0.0,0.0,0.667
724,0.167,LOW,ADF,0.0,0.0,0.667
725,0.167,LOW,ADF,0.0,0.0,0.667
726,0.167,LOW,ADF,0.0,0.0,0.667
727,0.167,LOW,ADF,0.0,0.0,0.667
728,0.167,LOW,ADF,0.0,0.0,0.667
729,0.167,LOW,ADF,0.0,0.0,0.667
730,0.167,LOW,ADF,0.0,0.0,0.667
731,0.167,LOW,ADF,0.0,0.0,0.667
732,0.167,LOW,ADF,0.0,0.0,0.667
733,0.167,LOW,ADF,0.0,0.0,0.667
734,0.167,LOW,ADF,0.0,0.0,0.667
735,0.167,LOW,ADF,0.0,0.0,0.667
736,0.167,LOW,ADF,0.0,0.0,0.667
737,0.167,LOW,ADF,0.0,0.0,0.667
738,0.167,LOW,ADF,0.0,0.0,0.667
739,0.167,LOW,ADF,0.0,0.0,0.667
740,0.167,LOW,ADF,0.0,0.0,0.667
741,0.167,LOW,ADF,0.0,0.0,0.667
742,0.167,LOW,ADF,0.0,0.0,0.667
743,0.167,LOW,ADF,0.0,0.0,0.667
744,0.175,LOW,ADF,0.0,0.0,0.7
745,0.175,LOW,ADF,0.0,0.0,0.7
746,0.175,LOW,ADF,0.0,0.0,0.7
747,0.175,LOW,ADF,0.0,0.0,0.7
748,0.175,LOW,ADF,0.0,0.0,0.7
749,0.175,LOW,ADF,0.0,0.0,0.7
750,0.175,LOW,ADF,0.0,0.0,0.7
751,0.175,LOW,ADF,0.0,0.0,0.7
752,0.175,LOW,ADF,0.0,0.0,0.7
753,0.175,LOW,ADF,0.0,0.0,0.7
754,0.175,LOW,ADF,0.0,0.0,0.7
755,0.175,LOW,ADF,0.0,0.0,0.7
756,0.175,LOW,ADF,0.0,0.0,0.7
757,0.175,LOW,ADF,0.0,0.0,0.7
758,0.175,LOW,ADF,0.0,0.0,0.7
759,0.175,LOW,ADF,0.0,0.0,0.7
760,0.175,LOW,ADF,0.0,0.0,0.7
761,0.175,LOW,ADF,0.0,0.0,0.7
762,0.175,LOW,ADF,0.0,0.0,0.7
763,0.175,LOW,ADF,0.0,0.0,0.7
764,0.175,LOW,ADF,0.0,0.0,0.7
765,0.175,LOW,ADF,0.0,0.0,0.7
766,0.175,LOW,ADF,0.0,0.0,0.7
767,0.175,LOW,ADF,0.0,0.0,0.7
768,0.175,LOW,ADF,0.0,0.0,0.7
769,0.175,LOW,ADF,0.0,0.0,0.7
770,0.175,LOW,ADF,0.0,0.0,0.7
771,0.175,LOW,ADF,0.0,0.0,0.7
772,0.175,LOW,ADF,0.0,0.0,0.7
773,0.175,LOW,ADF,0.0,0.0,0.7
774,0.175,LOW,ADF,0.0,0.0,0.7
775,0.175,LOW,ADF,0.0,0.0,0.7
776,0.175,LOW,ADF,0.0,0.0,0.7
777,0.175,LOW,ADF,0.0,0.0,0.7
778,0.175,LOW,ADF,0.0,0.0,0.7
779,0.175,LOW,ADF,0.0,0.0,0.7
780,0.175,LOW,ADF,0.0,0.0,0.7
781,0.175,LOW,ADF,0.0,0.0,0.7
782,0.175,LOW,ADF,0.0,0.0,0.7
783,0.175,LOW,ADF,0.0,0.0,0.7
784,0.175,LOW,ADF,0.0,0.0,0.7
785,0.175,LOW,ADF,0.0,0.0,0.7
786,0.175,LOW,ADF,0.0,0.0,0.7
787,0.175,LOW,ADF,0.0,0.0,0.7
788,0.175,LOW,ADF,0.0,0.0,0.7
789,0.175,LOW,ADF,0.0,0.0,0.7
790,0.175,LOW,ADF,0.0,0.0,0.7
791,0.175,LOW,ADF,0.0,0.0,0.7
792,0.175,LOW,ADF,0.0,0.0,0.7
793,0.175,LOW,ADF,0.0,0.0,0.7
794,0.175,LOW,ADF,0.0,0.0,0.7
795,0.175,LOW,ADF,0.0,0.0,0.7
796,0.175,LOW,ADF,0.0,0.0,0.7
797,0.175,LOW,ADF,0.0,0.0,0.7
798,0.175,LOW,ADF,0.0,0.0,0.7
799,0.175,LOW,ADF,0.0,0.0,0.7
801,0.175,LOW,ADF,0.0,0.0,0.7
802,0.175,LOW,ADF,0.0,0.0,0.7
803,0.175,LOW,ADF,0.0,0.0,0.7
804,0.175,LOW,ADF,0.0,0.0,0.7
805,0.175,LOW,ADF,0.0,0.0,0.7
806,0.175,LOW,ADF,0.0,0.0,0.7
807,0.175,LOW,ADF,0.0,0.0,0.7
808,0.175,LOW,ADF,0.0,0.0,0.7
809,0.175,LOW,ADF,0.0,0.0,0.7
810,0.175,LOW,ADF,0.0,0.0,0.7
811,0.175,LOW,ADF,0.0,0.0,0.7
812,0.175,LOW,ADF,0.0,0.0,0.7
813,0.175,LOW,ADF,0.0,0.0,0.7
814,0.175,LOW,ADF,0.0,0.0,0.7
815,0.175,LOW,ADF,0.0,0.0,0.7
816,0.175,LOW,ADF,0.0,0.0,0.7
817,0.175,LOW,ADF,0.0,0.0,0.7
818,0.175,LOW,ADF,0.0,0.0,0.7
819,0.175,LOW,ADF,0.0,0.0,0.7
820,0.175,LOW,ADF,0.0,0.0,0.7
821,0.175,LOW,ADF,0.0,0.0,0.7
822,0.175,LOW,ADF,0.0,0.0,0.7
823,0.175,LOW,ADF,0.0,0.0,0.7
824,0.175,LOW,ADF,0.0,0.0,0.7
825,0.175,LOW,ADF,0.0,0.0,0.7
826,0.175,LOW,ADF,0.0,0.0,0.7
827,0.175,LOW,ADF,0.0,0.0,0.7
828,0.175,LOW,ADF,0.0,0.0,0.7
829,0.175,LOW,ADF,0.0,0.0,0.7
830,0.175,LOW,ADF,0.0,0.0,0.7
831,0.175,LOW,ADF,0.0,0.0,0.7
832,0.175,LOW,ADF,0.0,0.0,0.7
833,0.175,LOW,ADF,0.0,0.0,0.7
834,0.175,LOW,ADF,0.0,0.0,0.7
835,0.175,LOW,ADF,0.0,0.0,0.7
836,0.175,LOW,ADF,0.0,0.0,0.7
837,0.175,LOW,ADF,0.0,0.0,0.7
838,0.175,LOW,ADF,0.0,0.0,0.7
839,0.175,LOW,ADF,0.0,0.0,0.7
840,0.175,LOW,ADF,0.0,0.0,0.7
841,0.175,LOW,ADF,0.0,0.0,0.7
842,0.175,LOW,ADF,0.0,0.0,0.7
843,0.175,LOW,ADF,0.0,0.0,0.7
844,0.175,LOW,ADF,0.0,0.0,0.7
845,0.175,LOW,ADF,0.0,0.0,0.7
846,0.175,LOW,ADF,0.0,0.0,0.7
847,0.44,LOW,CFF_n,0.008,0.747,0.7
848,0.175,LOW,ADF,0.0,0.0,0.7
849,0.175,LOW,ADF,0.0,0.0,0.7
850,0.175,LOW,ADF,0.0,0.0,0.7
851,0.175,LOW,ADF,0.0,0.0,0.7
852,0.175,LOW,ADF,0.0,0.0,0.7
853,0.175,LOW,ADF,0.0,0.0,0.7
854,0.175,LOW,ADF,0.0,0.0,0.7
855,0.175,LOW,ADF,0.0,0.0,0.7
856,0.175,LOW,ADF,0.0,0.0,0.7
857,0.175,LOW,ADF,0.0,0.0,0.7
858,0.175,LOW,ADF,0.0,0.0,0.7
859,0.175,LOW,ADF,0.0,0.0,0.7
860,0.175,LOW,ADF,0.0,0.0,0.7
861,0.175,LOW,ADF,0.0,0.0,0.7
862,0.175,LOW,ADF,0.0,0.0,0.7
863,0.175,LOW,ADF,0.0,0.0,0.7
864,0.175,LOW,ADF,0.0,0.0,0.7
865,0.175,LOW,ADF,0.0,0.0,0.7
866,0.175,LOW,ADF,0.0,0.0,0.7
867,0.175,LOW,ADF,0.0,0.0,0.7
868,0.175,LOW,ADF,0.0,0.0,0.7
869,0.175,LOW,ADF,0.0,0.0,0.7
870,0.175,LOW,ADF,0.0,0.0,0.7
871,0.175,LOW,ADF,0.0,0.0,0.7
872,0.175,LOW,ADF,0.0,0.0,0.7
873,0.175,LOW,ADF,0.0,0.0,0.7
874,0.175,LOW,ADF,0.0,0.0,0.7
875,0.175,LOW,ADF,0.0,0.0,0.7
876,0.658,MODERATE,CFF_n,0.333,1.0,0.7
877,0.655,MODERATE,CFF_n,0.325,1.0,0.7
878,0.175,LOW,ADF,0.0,0.0,0.7
879,0.175,LOW,ADF,0.0,0.0,0.7
880,0.175,LOW,ADF,0.0,0.0,0.7
881,0.175,LOW,ADF,0.0,0.0,0.7
882,0.175,LOW,ADF,0.0,0.0,0.7
883,0.175,LOW,ADF,0.0,0.0,0.7
884,0.175,LOW,ADF,0.0,0.0,0.7
885,0.175,LOW,ADF,0.0,0.0,0.7
886,0.175,LOW,ADF,0.0,0.0,0.7
887,0.175,LOW,ADF,0.0,0.0,0.7
889,0.175,LOW,ADF,0.0,0.0,0.7
890,0.175,LOW,ADF,0.0,0.0,0.7
891,0.175,LOW,ADF,0.0,0.0,0.7
892,0.175,LOW,ADF,0.0,0.0,0.7
893,0.175,LOW,ADF,0.0,0.0,0.7
894,0.175,LOW,ADF,0.0,0.0,0.7
895,0.175,LOW,ADF,0.0,0.0,0.7
896,0.175,LOW,ADF,0.0,0.0,0.7
897,0.175,LOW,ADF,0.0,0.0,0.7
898,0.175,LOW,ADF,0.0,0.0,0.7
899,0.175,LOW,ADF,0.0,0.0,0.7
900,0.175,LOW,ADF,0.0,0.0,0.7
901,0.175,LOW,ADF,0.0,0.0,0.7
902,0.175,LOW,ADF,0.0,0.0,0.7
903,0.175,LOW,ADF,0.0,0.0,0.7
904,0.175,LOW,ADF,0.0,0.0,0.7
905,0.175,LOW,ADF,0.0,0.0,0.7
906,0.175,LOW,ADF,0.0,0.0,0.7
908,0.175,LOW,ADF,0.0,0.0,0.7
909,0.175,LOW,ADF,0.0,0.0,0.7
910,0.175,LOW,ADF,0.0,0.0,0.7
911,0.175,LOW,ADF,0.0,0.0,0.7
912,0.175,LOW,ADF,0.0,0.0,0.7
913,0.175,LOW,ADF,0.0,0.0,0.7
915,0.175,LOW,ADF,0.0,0.0,0.7
916,0.175,LOW,ADF,0.0,0.0,0.7
917,0.175,LOW,ADF,0.0,0.0,0.7
918,0.175,LOW,ADF,0.0,0.0,0.7
919,0.175,LOW,ADF,0.0,0.0,0.7
920,0.175,LOW,ADF,0.0,0.0,0.7
921,0.175,LOW,ADF,0.0,0.0,0.7
922,0.175,LOW,ADF,0.0,0.0,0.7
923,0.175,LOW,ADF,0.0,0.0,0.7
924,0.175,LOW,ADF,0.0,0.0,0.7
925,0.175,LOW,ADF,0.0,0.0,0.7
926,0.175,LOW,ADF,0.0,0.0,0.7
927,0.175,LOW,ADF,0.0,0.0,0.7
928,0.175,LOW,ADF,0.0,0.0,0.7
929,0.175,LOW,ADF,0.0,0.0,0.7
930,0.175,LOW,ADF,0.0,0.0,0.7
931,0.175,LOW,ADF,0.0,0.0,0.7
932,0.175,LOW,ADF,0.0,0.0,0.7
933,0.175,LOW,ADF,0.0,0.0,0.7
934,0.175,LOW,ADF,0.0,0.0,0.7
935,0.175,LOW,ADF,0.0,0.0,0.7
936,0.175,LOW,ADF,0.0,0.0,0.7
937,0.175,LOW,ADF,0.0,0.0,0.7
938,0.175,LOW,ADF,0.0,0.0,0.7
939,0.175,LOW,ADF,0.0,0.0,0.7
940,0.175,LOW,ADF,0.0,0.0,0.7
941,0.175,LOW,ADF,0.0,0.0,0.7
942,0.175,LOW,ADF,0.0,0.0,0.7
943,0.175,LOW,ADF,0.0,0.0,0.7
944,0.175,LOW,ADF,0.0,0.0,0.7
945,0.175,LOW,ADF,0.0,0.0,0.7
946,0.175,LOW,ADF,0.0,0.0,0.7
947,0.175,LOW,ADF,0.0,0.0,0.7
948,0.175,LOW,ADF,0.0,0.0,0.7
949,0.175,LOW,ADF,0.0,0.0,0.7
950,0.175,LOW,ADF,0.0,0.0,0.7
951,0.175,LOW,ADF,0.0,0.0,0.7
952,0.175,LOW,ADF,0.0,0.0,0.7
953,0.175,LOW,ADF,0.0,0.0,0.7
954,0.175,LOW,ADF,0.0,0.0,0.7
955,0.175,LOW,ADF,0.0,0.0,0.7
956,0.175,LOW,ADF,0.0,0.0,0.7
957,0.175,LOW,ADF,0.0,0.0,0.7
958,0.175,LOW,ADF,0.0,0.0,0.7
959,0.175,LOW,ADF,0.0,0.0,0.7
960,0.175,LOW,ADF,0.0,0.0,0.7
961,0.175,LOW,ADF,0.0,0.0,0.7
962,0.175,LOW,ADF,0.0,0.0,0.7
963,0.175,LOW,ADF,0.0,0.0,0.7
964,0.175,LOW,ADF,0.0,0.0,0.7
965,0.175,LOW,ADF,0.0,0.0,0.7
966,0.175,LOW,ADF,0.0,0.0,0.7
967,0.175,LOW,ADF,0.0,0.0,0.7
968,0.175,LOW,ADF,0.0,0.0,0.7
969,0.175,LOW,ADF,0.0,0.0,0.7
970,0.175,LOW,ADF,0.0,0.0,0.7
971,0.175,LOW,ADF,0.0,0.0,0.7
972,0.175,LOW,ADF,0.0,0.0,0.7
973,0.175,LOW,ADF,0.0,0.0,0.7
974,0.175,LOW,ADF,0.0,0.0,0.7
975,0.175,LOW,ADF,0.0,0.0,0.7
976,0.175,LOW,ADF,0.0,0.0,0.7
977,0.175,LOW,ADF,0.0,0.0,0.7
978,0.175,LOW,ADF,0.0,0.0,0.7
979,0.175,LOW,ADF,0.0,0.0,0.7
980,0.175,LOW,ADF,0.0,0.0,0.7
981,0.175,LOW,ADF,0.0,0.0,0.7
982,0.175,LOW,ADF,0.0,0.0,0.7
983,0.175,LOW,ADF,0.0,0.0,0.7
984,0.175,LOW,ADF,0.0,0.0,0.7
985,0.175,LOW,ADF,0.0,0.0,0.7
986,0.175,LOW,ADF,0.0,0.0,0.7
987,0.175,LOW,ADF,0.0,0.0,0.7
988,0.175,LOW,ADF,0.0,0.0,0.7
989,0.175,LOW,ADF,0.0,0.0,0.7
990,0.175,LOW,ADF,0.0,0.0,0.7
991,0.175,LOW,ADF,0.0,0.0,0.7
992,0.175,LOW,ADF,0.0,0.0,0.7
993,0.175,LOW,ADF,0.0,0.0,0.7
994,0.175,LOW,ADF,0.0,0.0,0.7
995,0.175,LOW,ADF,0.0,0.0,0.7
996,0.175,LOW,ADF,0.0,0.0,0.7
997,0.175,LOW,ADF,0.0,0.0,0.7
998,0.175,LOW,ADF,0.0,0.0,0.7
999,0.175,LOW,ADF,0.0,0.0,0.7
1000,0.175,LOW,ADF,0.0,0.0,0.7
1001,0.175,LOW,ADF,0.0,0.0,0.7
1002,0.175,LOW,ADF,0.0,0.0,0.7
1003,0.175,LOW,ADF,0.0,0.0,0.7
1004,0.175,LOW,ADF,0.0,0.0,0.7
1005,0.175,LOW,ADF,0.0,0.0,0.7
1006,0.175,LOW,ADF,0.0,0.0,0.7
1007,0.175,LOW,ADF,0.0,0.0,0.7
1008,0.175,LOW,ADF,0.0,0.0,0.7
1009,0.175,LOW,ADF,0.0,0.0,0.7
1010,0.175,LOW,ADF,0.0,0.0,0.7
1011,0.175,LOW,ADF,0.0,0.0,0.7
1012,0.175,LOW,ADF,0.0,0.0,0.7
1013,0.175,LOW,ADF,0.0,0.0,0.7
1014,0.175,LOW,ADF,0.0,0.0,0.7
1015,0.175,LOW,ADF,0.0,0.0,0.7
1016,0.175,LOW,ADF,0.0,0.0,0.7
1017,0.175,LOW,ADF,0.0,0.0,0.7
1018,0.175,LOW,ADF,0.0,0.0,0.7
1019,0.175,LOW,ADF,0.0,0.0,0.7
1020,0.175,LOW,ADF,0.0,0.0,0.7
1021,0.175,LOW,ADF,0.0,0.0,0.7
1022,0.175,LOW,ADF,0.0,0.0,0.7
1023,0.175,LOW,ADF,0.0,0.0,0.7
1024,0.175,LOW,ADF,0.0,0.0,0.7
1025,0.175,LOW,ADF,0.0,0.0,0.7
1026,0.175,LOW,ADF,0.0,0.0,0.7
1027,0.175,LOW,ADF,0.0,0.0,0.7
1028,0.175,LOW,ADF,0.0,0.0,0.7
1029,0.175,LOW,ADF,0.0,0.0,0.7
1030,0.175,LOW,ADF,0.0,0.0,0.7
1031,0.175,LOW,ADF,0.0,0.0,0.7
1032,0.175,LOW,ADF,0.0,0.0,0.7
1033,0.175,LOW,ADF,0.0,0.0,0.7
1034,0.175,LOW,ADF,0.0,0.0,0.7
1035,0.175,LOW,ADF,0.0,0.0,0.7
1036,0.175,LOW,ADF,0.0,0.0,0.7
1037,0.175,LOW,ADF,0.0,0.0,0.7
1038,0.175,LOW,ADF,0.0,0.0,0.7
1039,0.175,LOW,ADF,0.0,0.0,0.7
1040,0.175,LOW,ADF,0.0,0.0,0.7
1041,0.175,LOW,ADF,0.0,0.0,0.7
1042,0.175,LOW,ADF,0.0,0.0,0.7
1043,0.175,LOW,ADF,0.0,0.0,0.7
1044,0.175,LOW,ADF,0.0,0.0,0.7
1045,0.175,LOW,ADF,0.0,0.0,0.7
1046,0.175,LOW,ADF,0.0,0.0,0.7
1047,0.175,LOW,ADF,0.0,0.0,0.7
1048,0.175,LOW,ADF,0.0,0.0,0.7
1049,0.175,LOW,ADF,0.0,0.0,0.7
1050,0.175,LOW,ADF,0.0,0.0,0.7
1051,0.175,LOW,ADF,0.0,0.0,0.7
1052,0.175,LOW,ADF,0.0,0.0,0.7
1053,0.175,LOW,ADF,0.0,0.0,0.7
1054,0.175,LOW,ADF,0.0,0.0,0.7
1055,0.175,LOW,ADF,0.0,0.0,0.7
1056,0.175,LOW,ADF,0.0,0.0,0.7
1057,0.175,LOW,ADF,0.0,0.0,0.7
1058,0.175,LOW,ADF,0.0,0.0,0.7
1059,0.175,LOW,ADF,0.0,0.0,0.7
1060,0.175,LOW,ADF,0.0,0.0,0.7
1061,0.175,LOW,ADF,0.0,0.0,0.7
1062,0.175,LOW,ADF,0.0,0.0,0.7
1063,0.175,LOW,ADF,0.0,0.0,0.7
1064,0.175,LOW,ADF,0.0,0.0,0.7
1065,0.175,LOW,ADF,0.0,0.0,0.7
1066,0.175,LOW,ADF,0.0,0.0,0.7
1067,0.175,LOW,ADF,0.0,0.0,0.7
1068,0.175,LOW,ADF,0.0,0.0,0.7
1069,0.175,LOW,ADF,0.0,0.0,0.7
1070,0.175,LOW,ADF,0.0,0.0,0.7
1071,0.175,LOW,ADF,0.0,0.0,0.7
1072,0.175,LOW,ADF,0.0,0.0,0.7
1073,0.175,LOW,ADF,0.0,0.0,0.7
1074,0.175,LOW,ADF,0.0,0.0,0.7
1075,0.175,LOW,ADF,0.0,0.0,0.7
1076,0.175,LOW,ADF,0.0,0.0,0.7
1077,0.175,LOW,ADF,0.0,0.0,0.7
1078,0.175,LOW,ADF,0.0,0.0,0.7
